28.921,261.86
29.098,262.81
29.276,263.76
29.454,264.71
29.633,265.66
29.814,266.61
29.995,267.56
30.177,268.51
30.36,269.46
30.543,270.41
30.728,271.36
30.913,272.31
31.099,273.26
31.286,274.21
31.474,275.16
31.662,276.11
31.851,277.06
32.041,278.01
32.232,278.96
32.423,279.91
17.114,6.9899
17.036,7.9429
16.959,8.896
16.883,9.8492
16.807,10.802
16.733,11.756
16.66,12.709
16.587,13.662
16.516,14.616
16.446,15.569
16.376,16.523
16.308,17.476
16.24,18.43
16.173,19.383
16.108,20.337
16.043,21.291
15.979,22.244
15.916,23.198
15.855,24.152
15.794,25.105
15.734,26.059
15.675,27.013
15.617,27.966
15.559,28.92
15.503,29.874
15.448,30.827
15.394,31.781
15.34,32.735
15.288,33.688
15.236,34.642
15.186,35.595
15.136,36.549
15.087,37.503
15.039,38.456
14.992,39.41
14.946,40.363
14.901,41.316
14.857,42.27
14.814,43.223
14.772,44.177
14.73,45.13
14.69,46.083
14.65,47.036
14.611,47.99
14.574,48.943
14.537,49.896
14.501,50.849
14.466,51.802
14.432,52.755
14.399,53.708
14.366,54.661
14.335,55.614
14.305,56.567
14.275,57.52
14.246,58.472
14.219,59.425
14.192,60.378
14.166,61.33
14.141,62.283
14.117,63.235
14.094,64.188
14.071,65.14
14.05,66.093
14.029,67.045
14.01,67.997
13.991,68.95
13.974,69.902
13.957,70.854
13.941,71.806
13.926,72.758
13.912,73.71
13.898,74.662
13.886,75.614
13.875,76.566
13.864,77.518
13.855,78.47
13.846,79.422
13.838,80.373
13.831,81.325
13.825,82.277
13.82,83.228
13.816,84.18
13.813,85.132
13.811,86.083
13.81,87.034
13.809,87.986
13.81,88.937
13.811,89.888
13.813,90.84
13.816,91.791
13.821,92.742
13.826,93.693
13.832,94.644
13.839,95.595
13.846,96.547
13.855,97.498
13.865,98.448
13.876,99.399
13.887,100.35
13.9,101.3
13.913,102.25
13.927,103.2
13.943,104.15
13.959,105.1
13.976,106.05
13.994,107.01
14.013,107.96
14.033,108.91
14.054,109.86
14.075,110.81
14.098,111.76
14.122,112.71
14.146,113.66
14.172,114.61
14.198,115.56
14.226,116.51
14.254,117.46
14.283,118.41
14.313,119.36
14.344,120.31
14.377,121.26
14.41,122.21
14.443,123.16
14.478,124.11
14.514,125.06
14.551,126.01
14.589,126.96
14.627,127.91
14.667,128.86
14.707,129.81
14.749,130.76
14.791,131.71
14.835,132.66
14.879,133.61
14.924,134.56
14.97,135.51
15.017,136.46
15.065,137.4
15.114,138.35
15.164,139.3
15.215,140.25
15.267,141.2
15.32,142.15
15.374,143.1
15.428,144.05
15.484,145
15.54,145.95
15.598,146.9
15.656,147.85
15.716,148.79
15.776,149.74
15.837,150.69
15.9,151.64
15.963,152.59
16.027,153.54
16.092,154.49
16.158,155.44
16.225,156.38
16.293,157.33
16.361,158.28
16.431,159.23
16.502,160.18
16.574,161.13
16.646,162.08
16.72,163.02
16.794,163.97
16.87,164.92
16.946,165.87
17.024,166.82
17.102,167.77
17.181,168.71
17.261,169.66
17.342,170.61
17.424,171.56
17.508,172.51
17.592,173.46
17.676,174.4
17.762,175.35
17.849,176.3
17.937,177.25
18.026,178.2
18.116,179.14
18.206,180.09
18.298,181.04
18.391,181.99
18.484,182.94
18.579,183.88
18.674,184.83
18.771,185.78
18.868,186.73
18.966,187.67
19.066,188.62
19.166,189.57
19.267,190.52
19.37,191.47
19.473,192.41
19.577,193.36
19.682,194.31
19.788,195.26
19.896,196.2
20.004,197.15
20.113,198.1
20.223,199.05
20.334,199.99
20.446,200.94
20.559,201.89
20.673,202.84
20.788,203.79
20.904,204.73
21.021,205.68
21.139,206.63
21.258,207.58
21.378,208.52
21.499,209.47
21.621,210.42
21.744,211.37
21.868,212.31
21.993,213.26
22.119,214.21
22.247,215.16
22.375,216.11
22.504,217.05
22.634,218
22.765,218.95
22.897,219.9
23.03,220.85
